2025-04-28 14:04:39,1.430511474609375e-06,-2.0,0,0,-2.0,0,0,-2.0,0,0,-1.0,0,0
2025-04-28 14:04:39,0.04771542549133301,-2.5,0,0,-2.0,0,0,-2.0,0,0,-1.0,0,0
2025-04-28 14:04:39,0.09432077407836914,-2.33,0,0,-2.0,0,0,-2.0,0,0,-0.67,0,0
2025-04-28 14:04:39,0.13984990119934082,-2.33,0,0,-2.0,0,0,-2.0,0,0,-0.33,0,0
2025-04-28 14:04:39,0.20815110206604004,-2.33,0,0,-2.0,0,0,-2.0,0,0,-0.33,0,0
2025-04-28 14:04:39,0.308424711227417,-2.33,0,0,-2.0,0,0,-2.0,0,0,-0.33,0,0
2025-04-28 14:04:39,0.40894174575805664,-2.33,0,0,-2.0,0,0,-2.0,0,0,-0.33,0,0
2025-04-28 14:04:39,0.5091397762298584,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:39,0.6095407009124756,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:40,0.7119336128234863,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:40,0.810997724533081,-2.33,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:40,0.9142465591430664,-2.33,0,0,-2.33,0,0,-2.33,0,0,0.0,0,0
2025-04-28 14:04:40,1.0136313438415527,-2.33,0,0,-2.33,0,0,-2.33,0,0,0.0,0,0
2025-04-28 14:04:40,1.1141130924224854,-2.0,0,0,-2.33,0,0,-2.33,0,0,0.0,0,0
2025-04-28 14:04:40,1.2142174243927002,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:40,1.3159902095794678,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:40,1.4159815311431885,-2.0,0,0,-2.0,0,0,-2.0,0,0,-0.33,0,0
2025-04-28 14:04:40,1.5161988735198975,-2.33,0,0,-2.0,0,0,-2.0,0,0,-0.33,0,0
2025-04-28 14:04:41,1.6173715591430664,-2.33,0,0,-2.0,0,0,-2.0,0,0,-0.33,0,0
2025-04-28 14:04:41,1.7179405689239502,-2.33,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:41,1.8188378810882568,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:41,1.9177241325378418,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:41,2.0193819999694824,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:41,2.1687116622924805,-2.0,0,0,-2.0,0,0,-1.67,0,0,0.0,0,0
2025-04-28 14:04:41,2.2179839611053467,-2.0,0,0,-2.33,0,0,-1.67,0,0,0.0,0,0
2025-04-28 14:04:41,2.3186938762664795,-2.0,0,0,-2.33,0,0,-1.67,0,0,0.0,0,0
2025-04-28 14:04:41,2.419940233230591,-2.0,0,0,-2.33,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:41,2.5209789276123047,-2.0,0,0,-2.0,0,0,-2.0,0,0,-0.33,0,0
2025-04-28 14:04:42,2.6195554733276367,-2.0,0,0,-2.0,0,0,-2.0,0,0,-0.33,0,0
2025-04-28 14:04:42,2.7211034297943115,-2.0,0,0,-2.0,0,0,-2.0,0,0,-0.33,0,0
2025-04-28 14:04:42,2.8224129676818848,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:42,2.922037124633789,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:42,3.021850109100342,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:42,3.1240251064300537,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.33,0,0
2025-04-28 14:04:42,3.2226855754852295,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.33,0,0
2025-04-28 14:04:42,3.3236117362976074,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.33,0,0
2025-04-28 14:04:42,3.424504041671753,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:42,3.52596378326416,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:43,3.6245241165161133,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:43,3.726125955581665,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:43,3.8263330459594727,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:43,3.925609827041626,-2.0,0,0,-2.33,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:43,4.029555559158325,-2.0,0,0,-2.33,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:43,4.128998517990112,-2.0,0,0,-2.33,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:43,4.231293439865112,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:43,4.329903602600098,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:43,4.431053161621094,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:43,4.531310319900513,-2.33,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:44,4.6318535804748535,-2.33,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:44,4.732866048812866,-2.33,0,0,-2.0,0,0,-1.67,0,0,0.0,0,0
2025-04-28 14:04:44,4.831324100494385,-2.0,0,0,-2.0,0,0,-1.67,0,0,0.0,0,0
2025-04-28 14:04:44,4.933513879776001,-2.0,0,0,-2.0,0,0,-1.33,0,0,0.0,0,0
2025-04-28 14:04:44,5.0321948528289795,-2.0,0,0,-2.0,0,0,-1.67,0,0,0.0,0,0
2025-04-28 14:04:44,5.133960723876953,-2.0,0,0,-2.0,0,0,-1.67,0,0,0.0,0,0
2025-04-28 14:04:44,5.233603477478027,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:44,5.334755182266235,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:44,5.4338157176971436,-2.0,0,0,-2.0,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:44,5.535858154296875,-2.0,0,0,-2.0,0,0,-2.33,0,0,0.0,0,0
2025-04-28 14:04:45,5.636446475982666,-2.0,0,0,-2.0,0,0,-2.33,0,0,0.0,0,0
2025-04-28 14:04:45,5.737116098403931,-2.0,0,0,-2.0,0,0,-2.33,0,0,0.0,0,0
2025-04-28 14:04:45,5.838910341262817,-2.0,0,0,-2.33,0,0,-2.0,0,0,0.0,0,0
2025-04-28 14:04:45,5.936858177185059,-2.0,0,0,-2.33,0,0,-2.0,0,0,-0.33,0,0
2025-04-28 14:04:45,6.040380477905273,-2.33,0,0,-2.33,0,0,-2.0,0,0,-0.33,0,0
2025-04-28 14:04:45,6.138232231140137,-2.67,0,0,-2.33,0,0,-2.33,0,0,-0.33,0,0
2025-04-28 14:04:45,6.23977255821228,-3.0,0,0,-2.67,0,0,-2.67,0,0,0.0,0,0
2025-04-28 14:04:45,6.340598106384277,-2.67,0,0,-3.0,0,0,-2.67,0,0,0.0,0,0
2025-04-28 14:04:45,6.439543724060059,-2.33,0,0,-3.0,0,0,-2.67,0,0,0.0,0,0
2025-04-28 14:04:45,6.541870594024658,-2.0,0,0,-2.67,0,0,-2.33,0,0,0.0,0,0
2025-04-28 14:04:46,6.6389336585998535,-2.33,0,0,-2.67,0,0,-2.67,0,0,-0.33,0,0
2025-04-28 14:04:46,6.743234872817993,-2.67,0,0,-2.33,0,0,-2.67,0,0,-0.67,0,0
2025-04-28 14:04:46,6.841037034988403,-2.67,0,0,-2.67,0,0,-3.0,0,0,-1.0,0,0
